1434435380018, 1
1434435384012, 0
1434435388008, 1
1434518360281, 1
1434518408311, 0
1434518722996, 1
1434518770961, 0
1434519287360, 1
1434519331474, 0
1434521525641, 1
1434521567665, 0
1434524873664, 1
1434524917698, 0
1434525216014, 1
1434525258038, 0
1434525262038, 1
1434525304080, 0
1434525376467, 1
1434525418219, 0
1434525486527, 1
1434525530392, 0
1434525796803, 1
1434525838850, 0
1434526017331, 1
1434526059426, 0
1434526275786, 1
1434526317773, 0
